Time [h];Ambient Temperature Memprechtshofen 2022 [°C];Daily water temperature of Rhine River at Iffezheim 2022 [°C];FWN-NEU: Vorlauftemperatur [°C];FWN-NEU: Rücklauftemperatur [°C];Heat Demand in [MWh]
7052;13.5;16.3;86.25593035;61.81129294;30.06293798
7053;13.2;16.3;86.46285043;61.44216292;27.36777516
7054;13.7;16.3;86.09184279;61.70017561;30.07300879
7055;13.9;16.3;85.59255323;62.06879263;29.14981807
7056;13.8;16.3;85.30114645;62.63706441;28.57225185
7057;13.9;16.2;85.42968226;63.20975475;27.87632601
7058;14;16.2;85.50743392;63.78046464;29.81623069
7059;13.7;16.2;84.04077113;63.98402735;27.60087828
7060;13.7;16.2;84.52821145;63.88949147;30.29564539
7061;13.6;16.2;85.05826005;63.52190388;28.07608348
7062;13.7;16.2;85.80156326;63.08105106;28.21863745
7063;13.7;16.2;85.9078374;62.64019825;29.64877422
7064;13.9;16.2;84.95436755;62.19934543;28.63870959
7065;13.4;16.2;84.64803802;61.75849261;28.0019474
7066;13.3;16.2;84.53959328;61.32023426;28.2419363
7067;14.3;16.2;85.25099072;61.36167261;28.41427245
7068;16;16.2;85.23735746;61.75871558;28.42888334
7069;17.1;16.2;85.05764106;62.13682911;28.93270841
7070;17.4;16.2;84.8784444;62.40983128;30.49577597
7071;17.8;16.2;84.58924344;62.66665388;29.16556473
7072;16.2;16.2;84.63915404;62.84869744;29.04691978
7073;15.5;16.2;84.09176437;62.77213648;28.60844432
7074;14.3;16.2;85.9899272;62.90239056;28.57821215
7075;13.4;16.2;86.41753702;62.98589606;29.47543379
7076;12.9;16.2;87.07994025;62.55494762;28.33060888
7077;12.4;16.2;86.44908677;62.3666327;27.41091474
7078;12.2;16.2;85.39640978;62.60318025;26.90473069
7079;11.7;16.2;84.89713718;62.84257798;26.06121591
7080;11.4;16.2;85.90919674;63.06633768;27.17930132
7081;11.8;16.1;85.95643743;63.18987213;27.95125875
7082;11.3;16.1;86.1592868;63.29558879;26.4089116
7083;10.6;16.1;87.1087174;63.40130546;22.96713973
7084;10.8;16.1;87.19698139;63.50702212;22.71548985
7085;10.2;16.1;85.40942696;63.61273879;23.54893057
7086;10;16.1;85.45093992;63.71845545;21.97288411
7087;9.5;16.1;82.7253573;63.78146365;21.81598805
7088;10.4;16.1;84.2041149;63.54250625;24.18069418
7089;13.5;16.1;83.73253395;63.24474614;29.67545759
7090;15.5;16.1;82.39150944;62.94698603;29.95500372
7091;17.4;16.1;81.09626227;62.64783601;31.2951013
7092;18.3;16.1;82.03011406;62.32026869;29.06473379
7093;18.3;16.1;82.95069393;61.98147475;30.46220642
7094;18.1;16.1;82.77463478;61.65527613;30.41383949
7095;18;16.1;82.91393644;62.06860195;31.09758142
7096;16.4;16.1;83.56770287;62.91383208;28.75093294
7097;15.7;16.1;84.02323454;63.75906029;29.51740996
7098;15.2;16.1;83.82674625;64.04659654;29.91608971
7099;14.9;16.1;85.2748411;63.78057139;31.8627511
7100;15;16.1;85.14642643;63.51454624;29.84395789
7101;15.1;16.1;84.21631207;63.24852109;28.98806292
7102;15.7;16.1;83.65275751;62.98249595;30.24732519
7103;13.1;16.1;83.1952268;62.72525342;27.94706121
7104;12.6;16.1;84.15639785;63.14498018;28.95290403
7105;12.8;16.1;84.18871956;63.98877985;26.469443
7106;13.9;16.1;84.0006397;64.82401303;28.45123539
7107;15.6;16.1;84.61363819;64.88485345;30.70574485
7108;15.6;16.1;86.04486565;64.4424908;28.88447514
7109;15;16.1;87.76398777;64.00012815;28.1951919
7110;14.7;16.1;83.57780353;63.5577655;31.30120239
7111;14.6;16.1;83.57988858;63.11540284;29.78388664
7112;13.5;16.1;84.0919175;62.68999032;29.64990556
7113;15.6;16.1;86.26049379;62.55867333;31.27541346
7114;16.7;16.1;85.46484172;62.53424324;30.31032524
7115;17;16.1;85.86737095;62.50981314;31.21936256
7116;16.9;16.1;85.22823499;62.48538305;30.58542889
7117;16.7;16.1;85.18477115;62.46095296;30.60323952
7118;16.6;16.1;84.39553854;62.43652286;31.78019751
7119;17.1;16.1;84.1803729;62.41209277;29.90100716
7120;16.8;16.1;84.06927173;62.38288743;30.50898441
7121;16.2;16.1;84.38000326;62.27176482;29.80335341
7122;15.4;16.1;85.85868183;62.13104982;28.38586524
7123;14.7;16.1;86.09923754;61.99033483;29.72204408
7124;14.5;16.1;86.14082893;61.84961984;29.58330812
7125;14.5;16.1;85.94685023;61.73085428;31.20994936
7126;14.3;16.1;85.75246002;61.9861683;28.40691236
7127;14.1;16.1;85.60114492;62.37614473;29.67289056
7128;13.8;16.1;85.28432965;62.76612115;30.38512115
7129;13.3;16.1;86.10575935;63.15609757;27.11235487
7130;13;16.1;86.90585197;63.43803825;27.39393988
7131;12.7;16.1;86.76230049;63.23840361;29.06660819
7132;12.7;16.1;86.82145433;62.98106218;25.1152955
7133;12.2;16.1;86.9446742;62.72372075;26.45957338
7134;11.5;16.1;86.81974765;62.46637932;25.23463064
7135;11.9;16.1;86.45315787;62.14464406;26.38718785
7136;12.7;16.1;86.2206269;61.71863972;26.62004416
7137;13.2;16.1;85.18844211;61.29120113;27.80219908
7138;14.1;16.1;84.89505804;60.89138482;26.93450172
7139;14.3;16.1;84.43208882;61.30413888;29.69704754
7140;15;16.1;84.65005192;62.09373719;29.23642841
7141;15.5;16.1;85.06500492;62.8833355;29.51117494
7142;15.3;16.1;84.71885323;63.67293382;30.01995437
7143;15.1;16.1;84.6086224;64.37292663;29.40377817
7144;15.1;16.1;84.92300724;64.29016997;30.40969993
7145;13.9;16.1;85.23610207;64.02527612;28.55254263
7146;12.7;16.1;85.52821565;63.76038227;27.31478176
7147;11.8;16.1;85.81857575;63.4824895;24.36832147
7148;10.7;16.1;85.82663151;62.97411657;24.60402178
7149;10.3;16.1;84.84353573;62.38609301;23.78978752
7150;9.9;16.1;83.94995616;62.32585215;23.33414674
7151;9.3;16.1;83.11228261;62.61885977;21.34451272
7152;9.1;16.1;82.70851787;62.9118674;23.51776756
7153;8.5;16.1;85.48202933;63.20487502;22.74368293
7154;7.9;16.1;86.1020476;63.49758476;20.69999803
7155;7.7;16.1;85.61400682;63.57859786;20.36608832
7156;7.6;16.1;85.80432078;63.47766081;19.76511091
7157;7.3;16.1;86.71037788;63.35890095;18.52454189
7158;7.3;16.1;87.39699707;63.00241295;19.1925675
7159;8;16.1;87.76826945;62.56084055;22.68482051
7160;8.7;16.1;87.26753139;62.08764269;20.5617195
7161;10.6;16.1;86.62152284;62.00233941;25.33139556
7162;11.7;16.1;85.97551428;62.35709763;23.8606696
7163;14.2;16.1;85.49531263;62.712252;29.01193569
7164;16.8;16.1;85.36739991;63.06740637;28.07047664
7165;17;16.1;85.2510239;63.42256074;28.88769662
7166;16.8;16.1;85.13464789;63.69684322;31.08089664
7167;17.4;16.1;85.01827188;63.61015654;31.88195058
7168;15.9;16.1;84.44551156;63.47870793;29.06449158
7169;15.3;16.1;84.86846677;63.28534555;30.27139339
7170;14.9;16.1;85.13621083;63.05902799;29.7160285
7171;14.7;16.1;85.49250084;62.81626385;31.44520662
7172;13.7;16.1;85.37092397;62.43153267;26.9543682
7173;13.2;16.1;84.82910479;62.31599212;29.03170214
7174;12.9;16.1;84.23000362;62.39874328;26.49154063
7175;12.7;16.1;84.00108907;62.48149443;25.71033936
7176;12.5;16.1;84.06836708;62.56424559;28.56256179
7177;12.1;15.9;84.26815922;62.64384142;26.39647453
7178;11;15.9;85.11865919;62.69298942;24.55698686
7179;11.3;15.9;86.15196468;62.7344917;25.93208481
7180;11.4;15.9;86.31009343;62.77599397;27.04671379
7181;11;15.9;87.08063195;62.81749624;25.05462321
7182;11.1;15.9;86.90930173;62.71904737;23.40242647
7183;10.6;15.9;86.58731677;62.1351419;23.81434672
7184;10.7;15.9;86.50350344;61.46978909;25.02328844
7185;13.8;15.9;84.37073006;61.22941949;29.12778035
7186;16.2;15.9;83.35223861;61.03483654;30.01915701
7187;17.7;15.9;84.98198966;60.96092191;30.08682897
7188;19.1;15.9;85.36944132;61.39579635;31.57360327
7189;20.1;15.9;77.53898456;61.88751322;29.28529922
7190;20.5;15.9;82.51302467;62.3792301;30.79210649
7191;20.5;15.9;84.29190337;62.87094697;28.48336535
7192;19.4;15.9;85.21960001;63.34098871;28.19702514
7193;15.9;15.9;83.89518419;63.39124112;28.63722526
7194;14.7;15.9;82.57674248;63.28002068;31.56212612
7195;13.5;15.9;84.13380358;63.16880025;26.62364648
7196;14.6;15.9;83.59817653;63.09337929;27.90583025
7197;13.5;15.9;83.41313348;63.10415814;30.03646009
7198;13.1;15.9;83.41313348;63.1171164;26.16605588
7199;12.1;15.9;83.52209523;62.78191986;26.97046315
7200;12.7;15.9;85.06689115;62.27689361;25.92786615
7201;14.4;15.8;85.15730287;62.49164573;30.36922588
7202;14.8;15.8;85.09987197;62.85647972;30.28491816
7203;14.1;15.8;85.04244107;63.22131372;27.70196158
7204;14.5;15.8;84.98501017;63.58614771;28.17437851
7205;13.2;15.8;84.92757927;63.91842714;28.00880524
7206;14;15.8;84.83205558;63.73845828;27.0761066
7207;15.2;15.8;84.50756837;63.38199622;31.09363086
7208;15.3;15.8;84.14485269;63.02553417;29.68858398
7209;16.2;15.8;83.78166734;62.66907211;31.82783944
7210;17.5;15.8;82.76424328;62.31261005;28.21170303
7211;20.1;15.8;85.44005962;61.95614799;28.60583655
7212;22.7;15.8;84.68364751;61.76498217;29.01480805
7213;23;15.8;83.928168;62.0173631;29.16523697
7214;23.7;15.8;84.29297495;62.29411499;31.89281045
7215;22.3;15.8;84.73239288;62.57086688;31.95246146
7216;21.6;15.8;85.17181081;62.84761877;30.35255647
7217;21;15.8;85.60484772;63.12437067;31.61900283
7218;19.7;15.8;85.52852197;63.40112256;28.5659481
7219;19.3;15.8;85.16178883;63.67787445;29.38356274
7220;18.4;15.8;85.12316015;63.58780055;29.16082938
7221;17.8;15.8;84.75225715;63.0628191;31.4374531
7222;17.2;15.8;85.16468421;62.54327482;28.16624541
7223;17.7;15.8;85.44907756;62.46430043;29.78635888
7224;17.5;15.8;85.66626023;62.6557732;29.40562614
7225;17.3;15.7;85.62349572;62.84724597;29.24715048
7226;16.9;15.7;85.53264238;63.03871875;29.63869479
7227;16.9;15.7;85.07444721;63.23019152;29.05903194
7228;15.7;15.7;83.93993995;63.42166429;28.26702911
7229;14.5;15.7;84.03311209;63.55379016;29.68401918
7230;13.9;15.7;84.12282382;63.12724325;28.77844298
7231;13.6;15.7;83.89791705;62.56298425;29.43863934
7232;13.9;15.7;84.27735483;62.02690143;28.81023383
7233;15.9;15.7;84.2667094;61.99612023;28.054939
7234;17.2;15.7;83.65993655;62.10180123;30.56840518
7235;19.1;15.7;82.55469284;61.93565282;29.29414408
7236;19.2;15.7;82.36095674;61.75482612;31.80459623
7237;20.2;15.7;82.51491441;62.10991771;29.00297112
7238;20.2;15.7;83.90073797;62.67805316;31.56170134
7239;20.8;15.7;84.386267;63.2461886;30.6257017
7240;20.1;15.7;84.59519596;63.81432404;28.92657831
7241;18;15.7;85.5541797;64.2020025;31.57395572
7242;18;15.7;85.97027466;64.20115834;28.23518098
7243;17.8;15.7;85.64460085;64.18715687;29.47706363
7244;17.1;15.7;87.17154176;64.1731554;30.34522383
7245;16.6;15.7;87.23807533;64.15915393;28.34885046
7246;16.8;15.7;86.8859098;64.14747192;28.59546794
7247;15.8;15.7;86.53262579;64.20884628;28.28850211
7248;16;15.7;86.17934177;64.28226447;28.49555348
7249;16.4;15.7;85.92252458;64.25501838;30.33057699
7250;14.8;15.7;85.92079693;64.21582324;31.1913998
7251;15.8;15.7;85.93268463;64.17662809;29.06672578
7252;14.2;15.7;85.64822243;64.13743295;28.41287183
7253;13.8;15.7;85.39332657;64.0982378;28.31130911
7254;13.8;15.7;86.14592022;64.05904266;30.22336109
7255;13.8;15.7;86.05927852;64.01984752;26.52460561
7256;14.9;15.7;85.70863275;63.9343668;30.43872419
7257;16.3;15.7;85.35798699;63.66094515;31.06489124
7258;18;15.7;85.05788238;63.36753504;28.77661592
7259;19.7;15.7;84.87923269;63.07412494;28.17993021
7260;21.9;15.7;84.54518248;62.78071484;30.08385594
7261;22.3;15.7;83.91216729;62.63220683;31.316717
7262;22.6;15.7;83.91799172;62.77393268;30.16470049
7263;22.7;15.7;83.99060758;62.92377906;30.92427618
7264;21.6;15.7;84.0584743;63.07362545;29.59490053
7265;18;15.7;84.2452125;63.22347183;28.73523369
7266;17.5;15.7;84.21814484;63.37307854;29.46796563
7267;17.5;15.7;85.42887831;63.46894507;29.12666018
7268;17.1;15.7;86.77808413;63.52384483;28.30708388
7269;15.7;15.7;86.99346656;63.5787446;31.42173672
7270;15.1;15.7;86.22500394;63.63364436;30.6831266
7271;15.3;15.7;85.28047089;63.68854413;28.83679973
7272;14.2;15.7;85.71681075;63.7508834;29.9237452
7273;13.4;15.6;84.78432238;63.8903881;26.1743362
7274;13.3;15.6;84.44463708;64.0503148;26.25323202
7275;12.3;15.6;83.48965652;64.19906746;24.77791961
7276;12.2;15.6;84.0954139;64.31413033;25.1172307
7277;12.1;15.6;85.11219043;64.07257313;26.24376228
7278;10.9;15.6;85.51604968;62.42826485;24.4168622
7279;11.1;15.6;84.18867579;62.30776918;25.2853828
7280;12.1;15.6;84.1504366;63.15792029;24.81539473
7281;13.5;15.6;85.20147579;62.96463091;29.53163201
7282;15.2;15.6;84.31259164;62.69560254;29.75738056
7283;17;15.6;84.63736051;62.42657417;29.51210173
7284;18.1;15.6;84.30538975;62.1575458;28.43051266
7285;18.6;15.6;83.4173327;61.92884939;29.21924692
7286;19;15.6;83.12945201;62.00103686;31.86596614
7287;18.7;15.6;83.67972201;62.13466206;31.50772855
7288;15.5;15.6;84.23117727;62.26828725;30.37423648
7289;13.6;15.6;85.01939562;62.40191244;29.563812
7290;13.9;15.6;86.01144728;62.53553763;27.6949897
7291;14;15.6;85.74603174;62.66915947;27.66931022
7292;13.3;15.6;87.31587488;62.78404612;29.28314121
7293;13.5;15.6;87.54796802;62.88117692;27.20908864
7294;12.7;15.6;86.77094816;62.97830771;26.71136603
7295;10.9;15.6;86.23867805;63.07543851;24.3695552
7296;13.5;15.6;85.87575995;63.17256931;27.47895691
7297;12.7;15.5;86.29564614;63.26970011;25.40546956
7298;12.2;15.5;85.71952695;63.42292924;25.79254544
7299;11.5;15.5;86.48849532;63.8277041;25.33703126
7300;11.3;15.5;86.94576935;64.26284182;25.92712259
7301;10.3;15.5;88.48150145;64.65585553;24.78945581
7302;11.3;15.5;89.04420095;64.52944805;23.95583265
7303;11.9;15.5;88.95294052;64.24848942;24.16498813
7304;12.8;15.5;89.66175846;63.9675308;26.96702468
7305;14.8;15.5;86.60761676;63.68657217;28.52802542
7306;15.5;15.5;84.53849213;63.40561355;30.77930102
7307;15.7;15.5;85.2080315;63.18913778;29.76680364
7308;16.5;15.5;85.05466492;63.06058358;29.86547887
7309;16.6;15.5;83.65215204;62.93253896;29.38372483
7310;16.4;15.5;83.02460298;62.80449434;31.79966664
7311;16.1;15.5;83.02460298;62.67644973;30.38107463
7312;15.9;15.5;84.22719063;62.54840511;29.81566672
7313;14.1;15.5;85.32753299;62.42036049;30.10673772
7314;13.2;15.5;85.60306655;62.29231587;29.1361149
7315;13;15.5;85.99888546;62.04824254;28.52248565
7316;12.8;15.5;86.62563494;61.6801332;26.3885243
7317;12;15.5;86.55466907;61.39462742;25.29355141
7318;11.2;15.5;86.57087219;61.75922827;25.16255738
7319;10.6;15.5;87.16756405;62.26273691;25.46205579
7320;10;15.5;88.05486528;62.66979462;24.59682438
7321;10;15.3;87.34014993;62.8148398;24.62328537
7322;9.7;15.3;86.47190734;62.9451449;24.80512609
7323;9.2;15.3;87.17551036;63.07545;22.54363973
7324;8.4;15.3;87.83396538;63.20575509;21.54353488
7325;8.5;15.3;87.75865599;63.31532546;20.18146533
7326;8.4;15.3;89.13190776;63.13530383;20.52311083
7327;9.1;15.3;91.08721115;62.8621761;21.21445144
7328;9.6;15.3;91.23639039;62.58904837;23.93297974
7329;11.1;15.3;90.9656965;62.34737531;23.88481891
7330;12.2;15.3;87.62322645;62.33066003;26.8381323
7331;12.7;15.3;83.84027909;62.35820298;28.6161124
7332;13.3;15.3;83.69448768;62.38574593;27.98060637
7333;14.7;15.3;83.3474886;62.41328888;31.28570664
7334;12.7;15.3;83.44453174;62.44083182;26.66944548
7335;12.4;15.3;84.23324497;62.46837477;26.66405174
7336;12.8;15.3;83.12840257;62.47602661;26.76043911
7337;10.5;15.3;84.17675262;62.26307072;26.05333947
7338;9.3;15.3;86.65209777;61.98893574;21.07210371
7339;7.2;15.3;86.758164;61.71480077;18.91803883
7340;7.1;15.3;86.23016028;61.44588413;18.18068016
7341;6.7;15.3;86.24029545;61.20657126;21.25820739
7342;6.7;15.3;86.66505413;60.97191849;18.52178178
7343;6.3;15.3;86.64585357;60.74725472;18.50166985
7344;6.4;15.3;86.38765376;60.90888405;17.22527952
7345;5.1;15;86.66176502;61.26879852;17.78573083
7346;4.4;15;87.10299568;61.62871299;16.53145746
7347;5.1;15;87.59552558;61.98862747;18.29629463
7348;5.2;15;88.79379991;62.34854194;19.62707082
7349;4.8;15;90.21692296;62.5449043;18.10772088
7350;5.5;15;91.60124546;62.55836233;19.47702677
7351;5.3;15;93.00133248;62.571653;17.51768911
7352;6.2;15;93.36936964;62.56425118;16.96628072
7353;8.3;15;92.33680443;62.5103798;19.76969349
7354;9.9;15;86.96030167;62.28069085;23.33494712
7355;11.4;15;83.87199344;62.02093375;24.70279417
7356;12.2;15;84.09433373;61.76117665;27.02384142
7357;13.5;15;84.79577803;61.50141954;29.99514326
7358;14.1;15;85.13051774;61.24166244;27.31693194
7359;13.1;15;84.80608185;60.98190534;26.66516634
7360;11.7;15;84.39054491;60.72439926;23.89882459
7361;10.3;15;83.90264558;60.50933679;23.67085806
7362;9.9;15;83.41474626;60.31038135;23.17485914
7363;9.5;15;82.40590994;60.11142592;24.65882105
7364;9.8;15;80.25085129;59.91247048;25.08192651
7365;9.5;15;83.0622663;59.71351505;23.37193105
7366;10.3;15;82.46567628;59.51455961;23.77840238
7367;10.9;15;83.03910023;59.44117187;26.42713862
7368;10;15;80.90000191;59.89584763;22.94475649
7369;9.3;14.7;81.55756041;60.40932069;24.69654505
7370;8.5;14.7;86.42853448;60.92279376;20.54420782
7371;9.6;14.7;86.98343688;61.43626682;21.93508373
7372;9;14.7;88.31602578;61.94973989;21.84457333
7373;10;14.7;85.99085924;61.97871469;23.79794796
7374;9.8;14.7;86.03895907;61.44528909;25.37833969
7375;9.8;14.7;85.88444193;60.91109598;22.25910324
7376;9.6;14.7;85.48540438;60.37690287;24.81271755
7377;9.8;14.7;84.7949742;60.09691421;25.10515781
7378;9.8;14.7;84.18816105;60.13928453;24.71254194
7379;9.5;14.7;85.28918306;60.18276017;22.79556456
7380;9.3;14.7;85.27725011;60.22473265;24.11441141
7381;8.9;14.7;85.34412359;60.24813117;24.01019397
7382;9;14.7;84.80087556;60.26006154;22.41649514
7383;8.7;14.7;85.31766013;59.96050012;22.70635601
7384;8.4;14.7;85.39119248;59.48472714;23.14721364
7385;7.9;14.7;84.89877911;59.0087637;22.79466162
7386;7.8;14.7;83.59559995;58.52640215;20.66964327
7387;7.9;14.7;80.71688102;58.15914582;22.31694975
7388;7.8;14.7;79.87957305;58.29926541;20.40507099
7389;7.8;14.7;78.66524006;58.49736285;21.4317823
7390;8.1;14.7;79.65508165;58.69546029;19.47696382
7391;8;14.7;81.24333104;58.89355773;22.59713561
7392;7.8;14.7;82.15596333;59.09165517;21.09757127
7393;7.6;14.4;84.27853995;59.33584161;18.95544784
7394;7.5;14.4;85.45528276;59.65543096;22.06583149
7395;7.6;14.4;86.44502887;59.97610124;22.40648796
7396;7.5;14.4;87.36299932;60.29677152;21.75633589
7397;7.3;14.4;85.26130293;60.6174418;21.65568484
7398;7.2;14.4;84.90061425;60.86554151;18.88584165
7399;6.5;14.4;85.20472977;60.68681161;21.25633091
7400;7;14.4;85.39297065;60.43835675;18.91132663
7401;7.6;14.4;85.52114318;60.1899019;19.17541737
7402;8.6;14.4;84.72075054;59.94144705;23.89038008
7403;9.2;14.4;83.3421101;59.6929922;22.48387529
7404;9.6;14.4;84.44965309;59.44453735;24.21566498
7405;9.7;14.4;84.24648562;59.1960825;24.34362819
7406;9;14.4;84.31951082;59.02083402;23.91681863
7407;9.1;14.4;85.25782084;59.10621168;21.65525722
7408;9.2;14.4;85.39255959;59.21465195;22.9436381
7409;6.3;14.4;85.17507207;59.32254853;18.63140352
7410;5.6;14.4;84.43922219;57.57567486;19.05562978
7411;5.2;14.4;83.2683584;57.57567486;17.21354633
7412;4.5;14.4;84.19759944;57.57567486;17.2606652
7413;3.9;14.4;81.67620631;57.57567486;17.83598879
7414;3.8;14.4;80.12129429;57.64126317;17.18087002
7415;3.8;14.4;79.87050087;57.94727519;16.17029695
7416;4;14.4;79.97351216;58.27548766;16.20576291
7417;4;14;80.18801264;58.60370012;17.52116528
7418;4.2;14;81.86913002;58.93191259;16.77700403
7419;4.1;14;84.11077412;59.26012505;15.05510142
7420;3.7;14;86.29637356;59.58833752;14.55909041
7421;3.9;14;86.05082611;59.91654998;16.70384246
7422;3.8;14;87.89643565;60.13716988;16.08083755
7423;3.6;14;87.43454323;59.99324133;14.82551882
7424;3.9;14;85.93197103;59.73486601;15.2927366
7425;5.7;14;84.47068206;59.33298796;17.41226224
7426;6.8;14;83.92144623;58.92873876;17.86836423
7427;9;14;83.83526007;58.52448957;21.63201858
7428;10.4;14;84.09787847;58.12024038;23.0201474
7429;11.1;14;85.08048016;57.81084418;23.22202108
7430;11.2;14;85.87015628;57.98910781;26.15390719
7431;11.1;14;85.85711652;58.23643296;26.57584103
7432;9.1;14;85.44800766;58.4837581;21.27383772
7433;6.7;14;85.34414239;58.61724917;17.90274201
7434;6.6;14;83.93060295;58.53297903;18.29921598
7435;6;14;84.26473865;58.23682372;17.22041262
7436;5.6;14;83.82707669;57.92002765;19.49839979
7437;6.4;14;85.13240834;57.60323158;19.34791944
7438;6.4;14;85.89422551;57.46664387;19.24114113
7439;7;14;86.57271997;57.70655174;20.51410638
7440;7.7;14;86.98318495;57.96204604;21.69134229
7441;8.7;13.6;87.19312722;58.41187476;21.95245166
7442;9;13.6;86.71646489;58.97094395;22.89897876
7443;7.9;13.6;88.18023036;59.53001314;19.25157269
7444;7.6;13.6;87.56500324;60.00401477;20.54921986
7445;7.6;13.6;85.91373232;59.85574046;18.79022329
7446;7.3;13.6;86.56553682;59.58256653;21.23247915
7447;7.2;13.6;85.72838637;59.30939259;18.56179083
7448;7;13.6;87.06457351;59.03621865;21.34603963
